endTime,artistName,trackName,msPlayed
2024-01-08 20:55,Fred again..,Kahan (last year),216000
2024-01-08 20:58,Fred again..,ten,181545
2024-01-08 21:00,Fred again..,Safety,163887
2024-01-08 21:03,Fred again..,Chika (scared),168245
2024-01-08 21:06,Fred again..,Pause,143133
2024-01-08 21:09,Fred again..,Billie (loving arms),217265
2024-01-08 21:12,Fred again..,Yasminah (see your face again),184714
2024-01-08 21:17,Fred again..,Clara (the night is dark),278400
2024-01-08 21:22,Fred again..,Enough,322499
2024-01-08 21:26,Fred again..,Delilah (pull me out of this),250702
2024-01-08 21:30,Fred again..,Dermot (see yourself in my eyes),228858
2024-01-08 21:34,Romy,Strong,234053
2024-01-08 21:38,Fred again..,leavemealone,222784
2024-01-08 21:42,Fred again..,Kammy (like i do),238829
2024-01-08 21:44,Fred again..,Marco (and everyone),149309
2024-01-08 21:49,Fred again..,Secret,304111
2024-01-08 21:50,Fred again..,Marea (we’ve lost dancing),8153
2024-01-08 21:53,Fred again..,Eyelar (shutters),210125
2024-01-08 21:57,Fred again..,Danielle (smile on my face),201230
2024-01-08 21:58,Fred again..,Follow,99872
2024-01-08 22:02,Fred again..,Faisal (envelops me),250291
2024-01-08 22:06,Fred again..,Sabrina (i am a party),199062
2024-01-08 22:09,Fred again..,Me (heavy),183230
2024-01-08 22:12,Fred again..,Diana (You Don't Even Know),204878
2024-01-08 22:15,Fred again..,Jungle,198805
2024-01-08 22:17,Skrillex,Rumble,96543
2024-01-09 15:03,Aftershock,Give Thanks,11250
2024-01-09 15:06,Suspect,Ultimate Reality,151018
2024-01-09 15:09,Fraw,FIRE & ICE,209066
2024-01-09 15:14,Cryex,APEX - The Brotherhood,277088
2024-01-09 21:33,Showtek,Legends,73839
2024-01-10 10:53,Amelie Lens,You and Me,188059
2024-01-10 10:57,Mha Iri,Bell,210966
2024-01-10 11:02,Space 92,Apollo,339575
2024-01-10 11:07,Jay Lumen,Ode to Earth,291895
2024-01-10 11:11,T78,Hell Or Heaven,250435
2024-01-10 11:21,Lee Ann Roberts,Come With Me,307230
2024-01-10 11:27,Kaspar,We Won't Go Home,330044
2024-01-10 11:33,Charlotte de Witte,Pria,379852
2024-01-10 11:37,Victor Ruiz,Bloom,255896
2024-01-10 11:43,Klanglos,Dystopia,336307
2024-01-10 11:49,Felix Kröcher,Exploration,362687
2024-01-10 11:54,Juliet Fox,Dads Backyard,225933
2024-01-10 12:00,NØNAME,Drugs,321800
2024-01-10 12:16,Hardwell,The Abyss,276857
2024-01-11 08:38,Hardwell,The Abyss,3608
2024-01-11 08:39,The Blaze,DREAMER,14983
2024-01-11 08:42,KAMI,Turn The Beat Around,185531
2024-01-11 08:53,DNNS,Finish The Mission,99268
2024-01-11 11:42,Fred again..,Kammy (like i do),238829
2024-01-11 11:44,PALASTIC,Price,154000
2024-01-11 11:47,Nu Aspect,Miss You,194107
2024-01-11 11:49,wes mills,goldeneye 007,125142
2024-01-11 11:51,Lavern,Hold Me - Sped Up,118018
2024-01-11 11:53,Mona San,First Draft,87000
2024-01-11 11:54,Curbi,Lose Our Minds,78719
2024-01-11 11:54,Fred again..,Danielle (smile on my face),4360
2024-01-11 11:57,Skrillex,Rumble,146571
2024-01-11 12:02,Fred again..,Enough,322499
2024-01-11 12:05,Fred again..,Safety,163887
2024-01-11 12:08,Fred again..,Kahan (last year),216000
2024-01-11 12:11,Fred again..,Me (heavy),183230
2024-01-11 12:15,Fred again..,Baxter (these are my friends),244034
2024-01-11 12:20,Fred again..,Secret,304111
2024-01-11 12:24,Fred again..,Hannah (the sun),196796
2024-01-11 12:27,Fred again..,Billie (loving arms),217265
2024-01-11 12:30,Fred again..,Jessie (i miss you),197748
2024-01-11 12:34,Fred again..,adore u,220653
2024-01-11 12:38,Fred again..,Faisal (envelops me),250290
2024-01-11 12:42,Fred again..,Kyle (i found you),196071
2024-01-11 12:43,Fred again..,Follow,99872
2024-01-11 12:48,Fred again..,Marea (we’ve lost dancing),285375
2024-01-11 12:53,Fred again..,Lights Out,288348
2024-01-11 12:55,Fred again..,Nathan (still breathing),163996
2024-01-11 12:59,Fred again..,Tate (how i feel),222250
2024-01-11 13:03,Swedish House Mafia,Turn On The Lights again.. (feat. Future & Fred again..) - Anyma Remix,253433
2024-01-11 13:07,Romy,Strong,234053
2024-01-11 13:11,Fred again..,Roze (forgive),229000
2024-01-11 13:14,Fred again..,Danielle (smile on my face),201230
2024-01-11 13:19,Fred again..,Mike (desert island duvet),264097
2024-01-11 13:40,Fred again..,Homies (feat. Henry Wu),181022
2024-01-11 13:45,Fred again..,Clara (the night is dark),278400
2024-01-11 13:49,Fred again..,Turn On The Lights again.. (feat. Future),267946
2024-01-11 13:52,Fred again..,ten,181545
2024-01-11 13:56,Fred again..,Eyelar (shutters),210125
2024-01-11 14:01,Fred again..,Baby again..,319963
2024-01-11 14:06,Fred again..,Cmon,320533
2024-01-11 14:10,Fred again..,Kammy (like i do),238829
2024-01-11 14:14,Fred again..,Diana (You Don't Even Know),204878
2024-01-11 14:15,Fred again..,Pause,63560
2024-01-11 14:17,OBLVN,Unshakeable,137085
2024-01-11 14:20,Cardination,New Beginning,198193
2024-01-11 14:24,Memorax,ELEVATOR,203476
2024-01-11 14:27,Solstice,Before It All Started,204223
2024-01-11 14:31,Firelite,Supernova,234750
2024-01-11 14:34,Nitram DJ,Follow the Process,196837
2024-01-11 14:37,BassWar & CaoX,Symphony (Winterbeats Anthem 2024),195200
2024-01-11 14:40,Broken Minds,Anger Minds,191657
2024-01-11 14:43,TESFY,Over The Edge,160000
2024-01-11 14:45,MAYTHOR,MAKE MONEY,142500
2024-01-11 14:49,MYST,Conflict,193471
2024-01-11 14:53,MVTATE,Nightmare,260003
2024-01-11 14:57,Aerolite,Ravens Of The Night,236516
2024-01-11 15:00,Vazooka,You Got Me,171112
2024-01-11 15:04,AZ tronaut,Back Around,244653
2024-01-11 15:06,Octatonez,The Omen - Radio Edit,133165
2024-01-11 15:09,Fraw,FIRE & ICE,209066
2024-01-11 15:13,Seven Synth,Deichkurve,241600
2024-01-11 15:16,RVAGE,Drop That,156750
2024-01-11 15:19,LNY TNZ,Sundown,166455
2024-01-11 15:24,Exilium,Falling Down,283541
2024-01-11 15:26,Sparkz,Diamond Eyes,159000
2024-01-11 15:29,Volture,Make It Up 2 You,200645
2024-01-11 15:32,Mqx,Better Now (Sped Up Edit),136124
2024-01-11 15:36,Neolux,In My Dreams,247785
2024-01-11 15:39,IluSionerZ,Creator Of The Universe,168883
2024-01-11 15:42,Hunta,Losing It,200527
2024-01-11 15:45,Steve Aoki,Mirror Mirror (Showtek 360 Blue Edit),187132
2024-01-11 15:48,Revizion,Broken World,157011
2024-01-11 15:51,Qriminal,PARTY PEØPLE,210000
2024-01-11 15:54,Hatom,Control,178500
2024-01-11 15:56,Showtek,Cannonball - Lost Identity & Teknoclash Remix,142400
2024-01-11 15:59,HAKIM,Realize,155901
2024-01-11 16:03,Vazooka,Making Money,232258
2024-01-11 16:06,Kairozmusic,For Life,186000
2024-01-11 16:11,Cryex,APEX - The Brotherhood,277088
2024-01-11 16:14,Enmity,Skyfall,194939
2024-01-11 16:18,Dark Rehab,Guiding Light,253124
2024-01-11 16:21,Harris & Ford,Wahnsinn,206999
2024-01-11 16:25,DJ Furax,Supersaw 2.0 - K-Style Remix,198000
2024-01-11 16:28,Skully,We Never Fall - SL Complex Remix,193065
2024-01-12 09:22,DNNS,Finish The Mission,199120
2024-01-12 09:26,Radical Redemption,Won't Bow Down,224516
2024-01-12 09:30,Radical Redemption,Won't Bow Down,224516
2024-01-12 09:33,Radical Redemption,Won't Bow Down,224516
2024-01-12 09:37,Radical Redemption,Won't Bow Down,224516
2024-01-12 09:41,Radical Redemption,Won't Bow Down,30753
2024-01-12 09:41,Radical Redemption,Won't Bow Down,224516
2024-01-12 09:46,Dr. Peacock,Cognitive Dissonance - Hard Version,258947
2024-01-12 09:48,Timmy Trumpet,Best Thing,136727
2024-01-12 09:51,Outsiders,Zimmer Frei,173988
2024-01-12 10:01,Cardination,New Beginning,3416
2024-01-12 11:10,Altijd Larstig & Rob Gasd'rop,Kapsalone,166400
2024-01-12 11:13,Showtek,Sugar,204444
2024-01-12 11:17,Nicky Romero,Tomorrow Comes,211770
2024-01-12 11:19,Emmit Fenn,The Chase - Rebūke Remix,141605
2024-01-12 11:21,Lavern,Let Go,124615
2024-01-12 11:24,Mononote,Holding Down,148931
2024-01-12 11:26,Alfons,Cold World,109247
2024-01-12 11:28,TOZA,DANCE WITH ME,161260
2024-01-12 11:30,Solveno,Mess It Up,118400
2024-01-12 11:32,SWORRA,WEB 3,111229
2024-01-12 11:33,POSEIDON,DECEMBER - HARDSTYLE,37668
2024-01-12 11:36,Nora Van Elken,Lullaby,141394
2024-01-12 11:39,Spitfire,Pain's Labyrinth,201203
2024-01-12 11:41,HYPERAVE,PONY - HYPERTECHNO,108040
2024-01-12 11:43,DJ Smellhodet,You Were Mine,119225
2024-01-12 11:45,N-Vitral,Spaceman,166462
2024-01-12 11:57,Vlinder Vos,Mode,74840
2024-01-12 20:18,Vlinder Vos,Mode,39807
2024-01-12 20:21,Vini Vici,Spiritum,193528
2024-01-12 20:22,Barry Fest,Zat Als Een Aap,37572
2024-01-12 20:24,Regain,Technobeat,138484
2024-01-12 20:27,De Sfeermakers,HE-MA! Hoe eet jij je Tompouce?!,184577
2024-01-12 20:34,UMEK,Robocop,214411
2024-01-12 20:40,Drinks On Me,Grateful,262500
2024-01-12 20:47,Da Tweekaz,Break The Spell - 15 Years Mix,219241
2024-01-12 20:57,Polaro,futura (pt III),48303
2024-01-12 21:44,Polaro,futura (pt III),62113
2024-01-12 21:57,Radical Redemption,Won't Bow Down,140606
2024-01-12 22:06,Dr. Peacock,Cognitive Dissonance - Hard Version,127244
2024-01-12 22:08,Timmy Trumpet,Best Thing,136727
2024-01-12 22:09,Outsiders,Zimmer Frei,27640
2024-01-12 22:12,Cardination,New Beginning,125320
2024-01-13 08:43,Ski Aggu,Friesenjung,95032
2024-01-13 08:45,Ski Aggu,Friesenjung,11370
2024-01-13 08:45,Ski Aggu,Friesenjung,146086
2024-01-13 08:49,Outsiders,Zimmer Frei,173988
2024-01-13 08:52,Cardination,New Beginning,198193
2024-01-13 08:55,Altijd Larstig & Rob Gasd'rop,Kapsalone,166400
2024-01-13 08:58,Showtek,Sugar,204444
2024-01-13 09:02,Nicky Romero,Tomorrow Comes,211771
2024-01-13 09:05,Emmit Fenn,The Chase - Rebūke Remix,188500
2024-01-13 09:07,Lavern,Let Go,124615
2024-01-13 09:12,Mononote,Holding Down,288000
2024-01-13 09:14,Alfons,Cold World,135433
2024-01-13 09:17,TOZA,DANCE WITH ME,149593
2024-01-13 09:17,Solveno,Mess It Up,5090
2024-01-13 09:18,SWORRA,WEB 3,77339
2024-01-13 09:19,Spitfire,Pain's Labyrinth,21366
2024-01-13 09:19,Nora Van Elken,Lullaby,14370
2024-01-13 09:19,POSEIDON,DECEMBER - HARDSTYLE,38260
2024-01-13 09:21,DJ Smellhodet,You Were Mine,7780
2024-01-13 09:21,HYPERAVE,PONY - HYPERTECHNO,107763
2024-01-13 09:22,N-Vitral,Spaceman,8660
2024-01-13 09:22,Vini Vici,Spiritum,35847
2024-01-13 09:22,Vlinder Vos,Mode,3240
2024-01-13 09:24,Barry Fest,Zat Als Een Aap,97572
2024-01-13 09:26,Regain,Technobeat,130211
2024-01-13 09:27,De Sfeermakers,HE-MA! Hoe eet jij je Tompouce?!,50168
2024-01-13 09:27,UMEK,Robocop,4400
2024-01-13 10:11,Drinks On Me,Grateful,246792
2024-01-13 10:12,Da Tweekaz,Break The Spell - 15 Years Mix,24897
2024-01-13 10:12,Polaro,futura (pt III),7610
2024-01-13 10:12,HATO,Vies,5890
2024-01-13 10:12,DNNS,Finish The Mission,12750
2024-01-13 10:12,KAMI,Turn The Beat Around,5710
2024-01-13 10:14,33 Below,LOYAL,9100
2024-01-13 10:14,Gierige Gasten,F**K DIE BITCHES,106540
2024-01-13 10:16,Original Sin,Haunted VIP,122099
2024-01-13 10:21,REAPER,BLACK FIRES,251379
2024-01-13 10:24,hayve,Clique,201379
2024-01-13 10:27,venbee,rampage,167441
2024-01-13 10:30,hayve,Flow,203720
2024-01-13 10:34,Kumarion,You Ain't Tough,198620
2024-01-13 10:37,Freaks & Geeks,Elemental,197241
2024-01-13 10:40,Andromedik,Take Me,193103
2024-01-13 10:44,Original Sin,Deeper,255085
2024-01-13 10:49,Doctor P,Yim Yam - Teddy Killerz Remix,267586
2024-01-13 10:53,Aktive,Love Me Better,249275
2024-01-13 10:55,SOTA,Harter Street VIP,143448
2024-01-13 10:58,Dimension,DJ Turn It Up,177931
2024-01-13 11:02,SOTA,Realise,195862
2024-01-13 11:06,Teddy Killerz,Riders in the Sky,282514
2024-01-13 11:10,Prolix,Beat Down VIP,211034
2024-01-13 11:13,Ray Volpe,Laserbeam - ÆON:MODE Remix,164651
2024-01-13 11:16,REAPER,The Uprising,197735
2024-01-13 11:21,Phame,Phame Kamaz - Original Mix,293023
2024-01-13 11:24,Hedex,MHITR (Semi-Automatic) [feat. Eksman],174917
2024-01-13 11:26,QUIX,Huhhh [VIP],133929
2024-01-13 11:29,Mollie Collins,Shut It Down,178604
2024-01-13 12:00,RIOT,Meditate,359778
2024-01-13 12:05,Prolix,Set Me Free - Pythius Remix,267586
2024-01-13 12:08,Millbrook,Overdrive,193268
2024-01-13 12:12,Turno,Killer,220800
2024-01-13 12:15,Kanine,Ultralight - A.M.C Remix,228965
2024-01-13 12:19,Noisia,Get Deaded - Fade Black Remix,209302
2024-01-13 12:22,REAPER,The Power,196551
2024-01-13 12:26,Nitepunk,Miracle - REAPER Remix,204827
2024-01-13 12:29,Fox Stevenson,Still Here,194476
2024-01-13 12:34,L.A.O.S,I'm Alive - BLVCK CROWZ Remix,332054
2024-01-13 12:38,Delta Heavy,Revenge - Reaper Remix,233124
2024-01-13 12:44,Justin Hawkes,Better Than Gold,320000
2024-01-13 12:47,Kill The Noise,Brain Damage - Teddy Killerz Remix,193371
2024-01-13 12:50,Zomboy,Flatlined - REAPER Remix,173103
2024-01-13 12:53,K Motionz,Silverlined,222068
2024-01-13 12:57,Pythius,Burn 'Em Down,204137
2024-01-13 13:01,A.M.C,Bass - Teddy Killerz Remix,85195
2024-01-13 13:01,JOYRYDE,I WARE HOUSE,3620
2024-01-13 13:04,Haus of Panda,Like This,181143
2024-01-13 13:09,ISOxo,Beam (Knock2 Remix),293447
2024-01-13 13:12,Albin Myers,2 STEP,166567
2024-01-13 13:15,Phlegmatic Dogs,Kicknbass,183809
2024-01-13 13:19,Skepsis,Lose My Mind (feat. Window Kid) - WA-FU & Interupt Remix,239682
2024-01-13 13:21,Curbi,Don’t Stop (feat. RayRay),152241
2024-01-13 13:24,NITTI,We Don't Stop,164155
2024-01-13 13:29,Phlegmatic Dogs,Keepmastik,285000
2024-01-13 13:32,Habstrakt,Es Isso,184147
2024-01-13 13:35,Curbi,Satisfying,186777
2024-01-13 13:39,Zero,Party Right,216715
2024-01-13 13:42,Crissy Criss,Malfunction - Defectiøn Remix,219534
2024-01-13 13:46,JOYRYDE,AGEN WIDA,199047
2024-01-13 13:49,Henry Fong,What's the Move (feat. General Degree),169076
2024-01-13 13:51,Curbi,Echo - Radio Edit,160162
2024-01-13 13:54,Habstrakt,Tonight,191428
2024-01-13 13:58,Knock2,dashstar*,198095
2024-01-13 14:01,Destructo,No Retreat,221250
2024-01-13 14:05,Cajama,Alone,214545
2024-01-13 14:09,AC Slater,Fly With Us,248437
2024-01-13 14:12,LOUD ABOUT US!,Goes Like,198105
2024-01-13 14:16,Wuki,NYC 2 LA (feat. Roxanna),191818
2024-01-13 14:19,Zero,What I've Become,218201
2024-01-13 14:22,Skrillex,Leave Me Like This,188571
2024-01-13 14:26,NITTI,Guest List,234528
2024-01-13 14:29,Qlank,Suffocating,174000
2024-01-13 14:32,Ship Wrek,Dance With Me,185714
2024-01-13 14:35,Space Ducks,Basic,143040
2024-01-13 14:37,Valentino Khan,Your Body,157500
2024-01-13 14:40,Michael Sparks,Get Down,182727
2024-01-13 14:44,Valentino Khan,Lick It,215040
2024-01-13 14:47,NOTION,Real (feat. Cecelia) - VIP Mix,184687
2024-01-13 14:51,JOYRYDE,SELECTA 19,250000
2024-01-13 14:56,AC Slater,Feeling Awake - Sammy Virji Remix,261000
2024-01-13 15:01,Wa-Fu,Attitude,325454
2024-01-13 15:05,Moksi,You Lose Nothing,255204
2024-01-13 15:08,Wax Motif,Keep Raving,172303
2024-01-13 15:12,Ricky West,AirForce,226893
2024-01-13 15:16,Knock2,One Chance,220952
2024-01-13 15:20,Digital Koala,Losing My Mind,240000
2024-01-13 15:23,NITTI,Swet,189671
2024-01-13 15:27,MPH,Screamer,240000
2024-01-13 15:31,JOYRYDE,I WARE HOUSE,235729
2024-01-13 15:31,Chuwe,Vivan - Chuwe Remix,2600
2024-01-13 15:31,DJ Snake,SouthSide - Ship Wrek Remix,21170
2024-01-13 15:32,Anderex,MIND CONTROL,19580
2024-01-13 15:32,FISHER,Atmosphere,25600
2024-01-13 15:32,Jauz,SAVE U NOW,6680
2024-01-13 15:34,Paramore,Misery Business,4470
2024-01-13 15:34,RL Grime,Breach,128600
2024-01-13 15:35,Spag Heddy,Hammer Time,4310
2024-01-13 15:35,DIESEL,HEAT,25960
2024-01-13 15:35,SLANDER,Kneel Before Me,5650
2024-01-13 15:37,Deadly Guns,Legacy,18990
2024-01-13 15:37,Bossfight,Deadlock,4750
2024-01-13 15:37,Subtronics,Cyclops Rocks VIP,107710
2024-01-13 15:37,Skrillex,Fine Day Anthem,2390
2024-01-13 15:38,REAPER,HEATSEEKER,40048
2024-01-13 15:39,Deadly Guns,Legacy,8200
2024-01-13 15:39,4B,Atomic Bomb,4890
2024-01-13 15:39,Bandlez,Tornado,8930
2024-01-13 15:39,Ray Volpe,HAPPY SONG,590
2024-01-13 15:39,Cryex,Frontrow,7700
2024-01-13 15:39,RIOT,Streets,41731
2024-01-13 15:39,RIOT,Streets,3590
2024-01-13 15:40,Yellow Pvnk,Forever Young - HYPERTECHNO,3520
2024-01-13 15:40,Yellow Pvnk,I Like That,7660
2024-01-13 15:40,Crankdat,B.T.W. (The Whistle),6750
2024-01-13 15:40,Yellow Pvnk,Angel With a Shotgun - HYPERTECHNO,11000
2024-01-13 15:40,NGHTMRE,Teardrop (RIOT Remix),8230
2024-01-13 15:40,Cryex,Buried Alive - Live Edit,12930
2024-01-13 15:41,Reinier Zonneveld,Flying Octopus,12030
2024-01-13 15:41,Headhunterz,Before I Wake,8840
2024-01-13 15:41,Yellow Pvnk,F.N.F (Let’s Go),8350
2024-01-13 15:41,Kill The Noise,Brain Damage - Teddy Killerz Remix,6300
2024-01-13 15:41,Virtual Riot,Preset Junkies VIP,4670
2024-01-13 15:41,Anderex,Twin Turbo (Official Gearbox Twin Turbo 2022 Anthem),5530
2024-01-13 15:41,DNL!,Antisocial - Mintnite Remix,4610
2024-01-13 15:41,Yellow Pvnk,Let's Go Back,80
2024-01-13 15:44,Vertile,Still Happy,138593
2024-01-13 15:46,Virtual Riot,Save Yourself,1100
2024-01-13 15:46,Angerfist,HOAX,21060
2024-01-13 15:46,Slipknot,Psychosocial,29150
2024-01-13 15:46,Vertile,Still Happy - Extended Mix,116706
2024-01-13 15:47,Dual Damage,Blades,16200
2024-01-13 15:47,Mish,Time To Shine,9340
2024-01-13 15:47,DEEZL,CYBERGORE,11360
2024-01-13 15:47,Gunz For Hire,Hard Knock Life,13330
2024-01-13 15:48,Spitfire,Pain's Labyrinth,5330
2024-01-13 15:48,Cryex,Why Always Me,5400
2024-01-13 15:48,Warface,Making History,12790
2024-01-13 15:48,D-Sturb,Disruption,2820
2024-01-13 15:48,Brian NRG,Wij Zijn Raveolutie!,14630
2024-01-13 15:48,NothingButNoize,Next Level,5700
2024-01-13 15:48,Cryex,Frontrow,1870
2024-01-13 15:49,Cold Confusion,Rise Up,13090
2024-01-13 15:50,Level One,The Gods - Dvastate Remix,48751
2024-01-13 15:50,TOZA,WARZONE,62688
2024-01-13 15:51,Cold Confusion,Rise Up,7760
2024-01-13 15:51,Warface,HOOYAH,46470
2024-01-13 15:52,Collusion,AIN'T NOBODY,11750
2024-01-13 15:52,Hard Destiny,Underground,32650
2024-01-13 15:53,NACION,Addicted,59850
2024-01-13 15:56,NINE2NINE,DROPPIN' IT,156000
2024-01-13 15:56,NINE2NINE,DROPPIN' IT,8650
2024-01-13 15:56,D-Sturb,Impact,11310
2024-01-13 15:56,Anderex,Pole Position (Official Gearbox Pole Position 2023 Anthem),12800
2024-01-13 15:56,Anderex,Pole Position (Official Gearbox Pole Position 2023 Anthem),380
2024-01-13 15:59,Rebelion,DAS IST KEIN TECHNO,165003
2024-01-13 16:03,Omnya,Disappear,214124
2024-01-13 16:07,D-Sturb,Disruption,241500
2024-01-13 16:10,RVAGE,Do It Like This,181500
2024-01-13 16:13,Spitfire,Do My Thing,168410
2024-01-13 16:14,DEEZL,DOOMSDAY - So Juice Remix,87070
2024-01-14 12:20,Cardination,New Beginning,29922
2024-01-14 12:24,AC Slater,Fly With Us,248437
2024-01-14 12:27,Habstrakt,Show Me,174696
2024-01-14 12:30,Curbi,Satisfying,186777
2024-01-14 12:33,Phlegmatic Dogs,Keepmastik,155577
2024-01-14 12:35,Portugal Sunset,Too Close To The Sun,143000
2024-01-14 12:37,wes mills,goldeneye 007,125142
2024-01-14 12:40,ScubaPro,Chill Out,140562
2024-01-14 12:42,Current Blue,good enough,137777
2024-01-14 12:45,beans.,nanana (it goes like),151200
2024-01-14 12:46,beans.,daylight,105600
2024-01-14 12:48,Toby Mai,nobody,113142
2024-01-14 12:51,Toby Mai,Cities,196000
2024-01-14 12:54,Dennis Lloyd,Not Around Me,154624
2024-01-14 12:58,Phace,PLAISIR PLAISIR,260930
2024-01-14 13:03,Youngr,Jesus Gave Me $10,260095
2024-01-14 13:06,Hippie Sabotage,Trailblazer,191883
2024-01-15 12:37,Skully,We Never Fall - SL Complex Remix,22309
2024-01-15 12:42,Brian NRG,Wij Zijn Raveolutie!,269890
2024-01-15 15:55,Spitfire,Pain's Labyrinth,201202
2024-01-15 15:58,NothingButNoize,Next Level,163804
2024-01-15 16:00,Crude Intentions,Enjoy The Ride,146322
2024-01-15 16:15,BRRX,Daydreamer,198193
2024-01-15 16:18,Nils Van Zandt,Move On Baby - Giangy & Sylenth Remix,173419
2024-01-15 16:21,D-Charged,Loaded,214802
2024-01-15 16:25,Radical Redemption,Won't Bow Down,224516
2024-01-15 16:27,Overdrive,Roll 1 Up,151500
2024-01-15 16:30,Regain,Technobeat,138484
2024-01-15 16:33,Frizzyboyz,Pataakha,189774
2024-01-15 16:36,Koalaz,Drop It,169500
2024-01-15 16:39,Div Eadie,4EVER,188000
2024-01-15 16:42,MI37,Adagio for Strings,218780
2024-01-15 16:46,NIStyle,Dreaming,232306
2024-01-15 16:49,N-Expected,When is Love,182950
2024-01-15 16:51,KidEast,Like This,125419
2024-01-15 16:54,Nexor,Tunnel Vision,187519
2024-01-15 16:57,GVBBZ,Keep Dropping It,166500
2024-01-15 17:00,TOZA,DANCE WITH ME,161261
2024-01-15 17:03,Serzo,Your Love,161032
2024-01-15 17:05,Sunrizyz,Summer Stetics,171941
2024-01-15 17:08,Sunrizyz,Summer Stetics - Sped Up Edit,161165
2024-01-15 17:11,Maxtreme,Das Model,193645
2024-01-15 17:14,Outsiders,Zimmer Frei,173988
2024-01-15 17:17,Kruelty,DISGUSTING,198500
2024-01-15 17:20,Envine,Without Me,174580
2024-01-15 17:23,Dj Yeyo,COLAO,168000
2024-01-15 17:27,Geck-O,Pump n' Grind - Reverse Bass Mix,253006
2024-01-15 17:29,KidEast,Like That,125419
2024-01-15 17:33,Unresolved,BAD BLOOD,213375
2024-01-15 17:35,OBLVN,Unshakeable,137085
2024-01-15 17:38,Cardination,New Beginning,198193
2024-01-15 17:42,Memorax,ELEVATOR,203476
2024-01-15 17:45,Solstice,Before It All Started,204223
2024-01-15 17:49,Firelite,Supernova,234750
2024-01-15 17:52,Nitram DJ,Follow the Process,196837
2024-01-15 17:56,XPECTRAL,Not Giving Up,204863
2024-01-15 17:59,Unshocked,Died for Her - Unshocked Remix,207761
2024-01-15 18:03,XPECTRAL,Not Giving Up,204863
2024-01-15 18:06,Unshocked,Died for Her - Unshocked Remix,207761
